date,location,crime_type,details
2026-02-22,"Rua Maria Monteiro, 1471 - Cambuí",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-17,"Avenida Albino José Barbosa de Oliveira, 707 - Barão Geraldo",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-05,"Avenida Albino José Barbosa de Oliveira, 2130 - Barão Geraldo",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-03,"Rua Coronel Quirino, 1703 - Cambuí",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-06,"Avenida Heitor Penteado, 2246 - Taquaral",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-03,"Avenida Heitor Penteado, 1470 - Taquaral",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-13,"Avenida Albino José Barbosa de Oliveira, 282 - Barão Geraldo",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-22,"Avenida Albino José Barbosa de Oliveira, 3491 - Barão Geraldo",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-03,"Avenida Heitor Penteado, 1499 - Taquaral",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-12,"Rua Maria Monteiro, 309 - Cambuí",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-21,"Avenida Albino José Barbosa de Oliveira, 1392 - Barão Geraldo",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-23,"Avenida Albino José Barbosa de Oliveira, 1641 - Barão Geraldo",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-26,"Rua Coronel Quirino, 460 - Cambuí",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-01,"Avenida Albino José Barbosa de Oliveira, 2967 - Barão Geraldo",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-24,"Rua Coronel Quirino, 506 - Cambuí",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-02,"Rua Coronel Quirino, 394 - Cambuí",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-13,"Avenida Albino José Barbosa de Oliveira, 1472 - Barão Geraldo",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-28,"Avenida Heitor Penteado, 2937 - Taquaral",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-24,"Avenida Albino José Barbosa de Oliveira, 2261 - Barão Geraldo",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-09,"Rua Coronel Quirino, 117 - Cambuí",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-22,"Avenida Heitor Penteado, 1248 - Taquaral",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-23,"Avenida Heitor Penteado, 2851 - Taquaral",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-01,"Avenida Heitor Penteado, 1084 - Taquaral",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-07,"Rua Maria Monteiro, 243 - Cambuí",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-17,"Avenida Heitor Penteado, 307 - Taquaral",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-17,"Avenida Heitor Penteado, 877 - Taquaral",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-25,"Avenida Heitor Penteado, 2325 - Taquaral",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-27,"Avenida Albino José Barbosa de Oliveira, 818 - Barão Geraldo",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-17,"Avenida Albino José Barbosa de Oliveira, 526 - Barão Geraldo",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-12,"Rua Maria Monteiro, 387 - Cambuí",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-02,"Avenida Heitor Penteado, 1249 - Taquaral",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-22,"Rua Maria Monteiro, 555 - Cambuí",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-14,"Avenida Albino José Barbosa de Oliveira, 63 - Barão Geraldo",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-12,"Avenida Albino José Barbosa de Oliveira, 2427 - Barão Geraldo",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-08,"Avenida Heitor Penteado, 1269 - Taquaral",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-07,"Avenida Heitor Penteado, 800 - Taquaral",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-04,"Avenida Albino José Barbosa de Oliveira, 1201 - Barão Geraldo",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-26,"Avenida Heitor Penteado, 1074 - Taquaral",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-14,"Avenida Heitor Penteado, 2425 - Taquaral",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-16,"Rua Coronel Quirino, 232 - Cambuí",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-10,"Avenida Heitor Penteado, 902 - Taquaral",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-22,"Avenida Heitor Penteado, 2679 - Taquaral",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-20,"Avenida Albino José Barbosa de Oliveira, 2542 - Barão Geraldo",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-05,"Rua Maria Monteiro, 1508 - Cambuí",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-13,"Rua Coronel Quirino, 1781 - Cambuí",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-10,"Avenida Heitor Penteado, 1878 - Taquaral",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-22,"Rua Maria Monteiro, 75 - Cambuí",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-18,"Rua Coronel Quirino, 868 - Cambuí",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-05,"Avenida Heitor Penteado, 1194 - Taquaral",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-22,"Avenida Albino José Barbosa de Oliveira, 2726 - Barão Geraldo",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-14,"Avenida Heitor Penteado, 1265 - Taquaral",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-17,"Avenida Heitor Penteado, 2244 - Taquaral",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-16,"Avenida Albino José Barbosa de Oliveira, 145 - Barão Geraldo",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-05,"Rua Coronel Quirino, 1964 - Cambuí",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-27,"Avenida Heitor Penteado, 225 - Taquaral",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-04,"Avenida Albino José Barbosa de Oliveira, 2901 - Barão Geraldo",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-18,"Rua Maria Monteiro, 1451 - Cambuí",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-17,"Rua Maria Monteiro, 185 - Cambuí",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-17,"Avenida Heitor Penteado, 1312 - Taquaral",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-07,"Avenida Heitor Penteado, 2236 - Taquaral",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-19,"Avenida Heitor Penteado, 2491 - Taquaral",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-23,"Rua Maria Monteiro, 829 - Cambuí",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-18,"Rua Coronel Quirino, 355 - Cambuí",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-01,"Avenida Heitor Penteado, 1563 - Taquaral",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-10,"Avenida Heitor Penteado, 1955 - Taquaral",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-10,"Avenida Heitor Penteado, 813 - Taquaral",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-09,"Avenida Heitor Penteado, 533 - Taquaral",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-24,"Avenida Albino José Barbosa de Oliveira, 1273 - Barão Geraldo",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-01,"Avenida Albino José Barbosa de Oliveira, 171 - Barão Geraldo",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-11,"Avenida Albino José Barbosa de Oliveira, 2081 - Barão Geraldo",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-23,"Rua Coronel Quirino, 1867 - Cambuí",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-10,"Avenida Albino José Barbosa de Oliveira, 2215 - Barão Geraldo",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-27,"Rua Maria Monteiro, 449 - Cambuí",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-09,"Avenida Albino José Barbosa de Oliveira, 3353 - Barão Geraldo",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-06,"Rua Maria Monteiro, 961 - Cambuí",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-16,"Rua Coronel Quirino, 1233 - Cambuí",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-06,"Avenida Albino José Barbosa de Oliveira, 950 - Barão Geraldo",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-02,"Avenida Heitor Penteado, 2214 - Taquaral",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-07,"Rua Coronel Quirino, 1046 - Cambuí",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-19,"Avenida Albino José Barbosa de Oliveira, 2986 - Barão Geraldo",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-18,"Avenida Heitor Penteado, 752 - Taquaral",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-20,"Rua Coronel Quirino, 933 - Cambuí",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-20,"Avenida Heitor Penteado, 1176 - Taquaral",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-21,"Rua Maria Monteiro, 1478 - Cambuí",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-18,"Avenida Heitor Penteado, 2063 - Taquaral",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-02,"Avenida Albino José Barbosa de Oliveira, 1236 - Barão Geraldo",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-22,"Avenida Albino José Barbosa de Oliveira, 326 - Barão Geraldo",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
2026-02-12,"Avenida Heitor Penteado, 123 - Taquaral",Outros,Ocorrência comum registrada pela patrulha de rotina sem elementos de conexão com o caso principal.
